observable,z,n,partition_seed,fold
charge_radius,55,87,3,2
charge_radius,55,88,3,1
charge_radius,55,89,3,1
charge_radius,55,90,3,2
charge_radius,55,91,3,0
charge_radius,56,64,3,3
charge_radius,56,65,3,1
charge_radius,56,66,3,3
charge_radius,56,67,3,0
charge_radius,56,68,3,4
charge_radius,56,69,3,0
charge_radius,56,70,3,1
charge_radius,56,71,3,1
charge_radius,56,72,3,2
charge_radius,56,73,3,3
charge_radius,56,74,3,2
charge_radius,56,75,3,4
charge_radius,56,76,3,2
charge_radius,56,77,3,1
charge_radius,56,78,3,4
charge_radius,56,79,3,1
charge_radius,56,80,3,2
charge_radius,56,81,3,1
charge_radius,56,82,3,2
charge_radius,56,83,3,4
charge_radius,56,84,3,4
charge_radius,56,85,3,1
charge_radius,56,86,3,2
charge_radius,56,87,3,1
charge_radius,56,88,3,3
charge_radius,56,89,3,2
charge_radius,56,90,3,3
charge_radius,56,92,3,4
charge_radius,57,78,3,4
charge_radius,57,80,3,4
charge_radius,57,81,3,2
charge_radius,57,82,3,3
charge_radius,58,78,3,3
charge_radius,58,80,3,0
charge_radius,58,82,3,0
charge_radius,58,84,3,2
charge_radius,58,86,3,2
charge_radius,58,88,3,0
charge_radius,58,90,3,2
charge_radius,59,82,3,3
charge_radius,60,72,3,3
charge_radius,60,74,3,3
charge_radius,60,75,3,3
charge_radius,60,76,3,0
charge_radius,60,77,3,3
charge_radius,60,78,3,1
charge_radius,60,79,3,1
charge_radius,60,80,3,4
charge_radius,60,81,3,2
charge_radius,60,82,3,1
charge_radius,60,83,3,4
charge_radius,60,84,3,2
charge_radius,60,85,3,1
charge_radius,60,86,3,1
charge_radius,60,88,3,0
charge_radius,60,90,3,0
charge_radius,62,76,3,2
charge_radius,62,77,3,2
charge_radius,62,78,3,2
charge_radius,62,79,3,2
charge_radius,62,80,3,2
charge_radius,62,81,3,3
charge_radius,62,82,3,2
charge_radius,62,83,3,2
charge_radius,62,84,3,1
charge_radius,62,85,3,2
charge_radius,62,86,3,2
charge_radius,62,87,3,1
charge_radius,62,88,3,3
charge_radius,62,89,3,3
charge_radius,62,90,3,0
charge_radius,62,91,3,2
charge_radius,62,92,3,2
charge_radius,63,74,3,2
charge_radius,63,75,3,2
charge_radius,63,76,3,1
charge_radius,63,77,3,3
charge_radius,63,78,3,4
charge_radius,63,79,3,1
charge_radius,63,80,3,3
charge_radius,63,81,3,4
charge_radius,63,82,3,0
charge_radius,63,83,3,4
charge_radius,63,84,3,0
charge_radius,63,85,3,0
charge_radius,63,86,3,0
charge_radius,63,87,3,4
charge_radius,63,88,3,4
charge_radius,63,89,3,3
charge_radius,63,90,3,4
charge_radius,63,91,3,4
charge_radius,63,92,3,3
charge_radius,63,93,3,3
charge_radius,63,94,3,2
charge_radius,63,95,3,1
charge_radius,63,96,3,4
charge_radius,64,81,3,2
charge_radius,64,82,3,0
charge_radius,64,84,3,2
charge_radius,64,86,3,3
charge_radius,64,88,3,3
charge_radius,64,90,3,4
charge_radius,64,91,3,4
charge_radius,64,92,3,4
charge_radius,64,93,3,1
charge_radius,64,94,3,0
charge_radius,64,96,3,4
charge_radius,65,82,3,0
charge_radius,65,83,3,3
charge_radius,65,84,3,4
charge_radius,65,85,3,4
charge_radius,65,86,3,0
charge_radius,65,87,3,0
charge_radius,65,88,3,4
charge_radius,65,89,3,4
charge_radius,65,90,3,2
charge_radius,65,92,3,4
charge_radius,65,94,3,4
charge_radius,66,80,3,1
charge_radius,66,82,3,3
charge_radius,66,83,3,0
charge_radius,66,84,3,3
charge_radius,66,85,3,3
charge_radius,66,86,3,3
charge_radius,66,87,3,2
charge_radius,66,88,3,4
charge_radius,66,89,3,4
charge_radius,66,90,3,0
charge_radius,66,91,3,0
charge_radius,66,92,3,1
charge_radius,66,93,3,2
charge_radius,66,94,3,2
charge_radius,66,95,3,0
charge_radius,66,96,3,2
charge_radius,66,97,3,2
charge_radius,66,98,3,0
charge_radius,67,84,3,0
charge_radius,67,85,3,4
charge_radius,67,86,3,0
charge_radius,67,87,3,1
charge_radius,67,88,3,0
charge_radius,67,89,3,1
charge_radius,67,90,3,1
charge_radius,67,91,3,0
charge_radius,67,92,3,4
charge_radius,67,93,3,2
charge_radius,67,94,3,4
charge_radius,67,95,3,3
charge_radius,67,96,3,0
charge_radius,67,98,3,2
charge_radius,68,82,3,4
charge_radius,68,84,3,4
charge_radius,68,86,3,1
charge_radius,68,88,3,3
charge_radius,68,90,3,2
charge_radius,68,92,3,2
charge_radius,68,94,3,2
charge_radius,68,96,3,4
charge_radius,68,98,3,2
charge_radius,68,99,3,3
charge_radius,68,100,3,2
charge_radius,68,102,3,0
charge_radius,69,84,3,0
charge_radius,69,85,3,2
charge_radius,69,87,3,2
charge_radius,69,88,3,3
charge_radius,69,89,3,4
charge_radius,69,90,3,4
charge_radius,69,91,3,1
charge_radius,69,92,3,0
charge_radius,69,93,3,3
charge_radius,69,94,3,1
charge_radius,69,95,3,4
charge_radius,69,96,3,2
charge_radius,69,97,3,1
charge_radius,69,98,3,1
charge_radius,69,99,3,1
charge_radius,69,100,3,2
charge_radius,69,101,3,3
charge_radius,69,102,3,1
charge_radius,69,103,3,1
charge_radius,70,82,3,0
charge_radius,70,84,3,3
charge_radius,70,85,3,3
charge_radius,70,86,3,0
charge_radius,70,87,3,1
charge_radius,70,88,3,3
charge_radius,70,89,3,4
charge_radius,70,90,3,3
charge_radius,70,91,3,4
charge_radius,70,92,3,2
charge_radius,70,93,3,1
charge_radius,70,94,3,3
charge_radius,70,95,3,0
charge_radius,70,96,3,4
charge_radius,70,97,3,2
charge_radius,70,98,3,3
charge_radius,70,99,3,0
charge_radius,70,100,3,2
charge_radius,70,101,3,2
charge_radius,70,102,3,0
charge_radius,70,103,3,2
charge_radius,70,104,3,2
charge_radius,70,105,3,3
charge_radius,70,106,3,4
charge_radius,71,90,3,0
charge_radius,71,91,3,3
charge_radius,71,92,3,3
charge_radius,71,93,3,3
charge_radius,71,94,3,4
charge_radius,71,95,3,4
charge_radius,71,96,3,4
charge_radius,71,97,3,0
charge_radius,71,98,3,3
charge_radius,71,99,3,3
charge_radius,71,100,3,4
charge_radius,71,101,3,0
charge_radius,71,102,3,4
charge_radius,71,103,3,1
charge_radius,71,104,3,0
charge_radius,71,105,3,2
charge_radius,71,106,3,2
charge_radius,71,107,3,4
charge_radius,71,108,3,0
charge_radius,72,98,3,4
charge_radius,72,99,3,1
charge_radius,72,100,3,2
charge_radius,72,101,3,1
charge_radius,72,102,3,4
charge_radius,72,103,3,2
charge_radius,72,104,3,0
charge_radius,72,105,3,4
charge_radius,72,106,3,0
charge_radius,72,107,3,2
charge_radius,72,108,3,1
charge_radius,72,110,3,3
charge_radius,73,108,3,2
charge_radius,74,106,3,0
charge_radius,74,108,3,1
charge_radius,74,109,3,1
charge_radius,74,110,3,0
charge_radius,74,112,3,2
charge_radius,75,110,3,3
charge_radius,75,112,3,2
charge_radius,76,108,3,2
charge_radius,76,110,3,1
charge_radius,76,111,3,0
charge_radius,76,112,3,4
charge_radius,76,113,3,2
charge_radius,76,114,3,4
charge_radius,76,116,3,0
charge_radius,77,105,3,3
charge_radius,77,106,3,3
charge_radius,77,107,3,4
charge_radius,77,108,3,3
charge_radius,77,109,3,3
charge_radius,77,110,3,4
charge_radius,77,111,3,2
charge_radius,77,112,3,2
charge_radius,77,114,3,0
charge_radius,77,116,3,0
charge_radius,78,100,3,3
charge_radius,78,101,3,0
charge_radius,78,102,3,4
charge_radius,78,103,3,0
charge_radius,78,104,3,4
charge_radius,78,105,3,4
charge_radius,78,106,3,1
charge_radius,78,107,3,4
charge_radius,78,108,3,2
charge_radius,78,109,3,4
charge_radius,78,110,3,1
charge_radius,78,111,3,2
charge_radius,78,112,3,0
charge_radius,78,113,3,1
charge_radius,78,114,3,0
charge_radius,78,115,3,4
charge_radius,78,116,3,3
charge_radius,78,117,3,4
charge_radius,78,118,3,1
charge_radius,78,120,3,2
charge_radius,79,104,3,0
charge_radius,79,105,3,0
charge_radius,79,106,3,4
charge_radius,79,107,3,1
charge_radius,79,108,3,4
charge_radius,79,109,3,1
charge_radius,79,110,3,4
charge_radius,79,111,3,0
charge_radius,79,112,3,2
charge_radius,79,113,3,4
charge_radius,79,114,3,3
charge_radius,79,115,3,4
charge_radius,79,116,3,1
charge_radius,79,117,3,4
charge_radius,79,118,3,2
charge_radius,79,119,3,4
charge_radius,79,120,3,2
charge_radius,80,101,3,2
charge_radius,80,102,3,4
charge_radius,80,103,3,1
charge_radius,80,104,3,2
charge_radius,80,105,3,2
charge_radius,80,106,3,0
charge_radius,80,107,3,3
charge_radius,80,108,3,3
charge_radius,80,109,3,0
charge_radius,80,110,3,4
charge_radius,80,111,3,2
charge_radius,80,112,3,3
charge_radius,80,113,3,4
charge_radius,80,114,3,0
charge_radius,80,115,3,0
charge_radius,80,116,3,0
charge_radius,80,117,3,0
charge_radius,80,118,3,3
charge_radius,80,119,3,1
charge_radius,80,120,3,1
charge_radius,80,121,3,3
charge_radius,80,122,3,0
charge_radius,80,123,3,4
charge_radius,80,124,3,0
charge_radius,80,125,3,2
charge_radius,80,126,3,0
charge_radius,81,107,3,4
charge_radius,81,109,3,1
charge_radius,81,110,3,4
charge_radius,81,111,3,3
charge_radius,81,112,3,2
charge_radius,81,113,3,2
charge_radius,81,114,3,1
charge_radius,81,115,3,3
charge_radius,81,116,3,1
charge_radius,81,117,3,4
charge_radius,81,118,3,4
charge_radius,81,119,3,3
charge_radius,81,120,3,0
charge_radius,81,121,3,4
charge_radius,81,122,3,0
charge_radius,81,123,3,1
charge_radius,81,124,3,1
charge_radius,81,126,3,1
charge_radius,81,127,3,1
charge_radius,82,100,3,4
charge_radius,82,101,3,4
charge_radius,82,102,3,1
charge_radius,82,103,3,1
charge_radius,82,104,3,3
charge_radius,82,105,3,1
charge_radius,82,106,3,4
charge_radius,82,107,3,4
charge_radius,82,108,3,1
charge_radius,82,109,3,4
charge_radius,82,110,3,4
charge_radius,82,111,3,1
charge_radius,82,112,3,2
charge_radius,82,113,3,1
charge_radius,82,114,3,0
charge_radius,82,115,3,3
charge_radius,82,116,3,1
charge_radius,82,117,3,4
charge_radius,82,118,3,0
charge_radius,82,119,3,1
charge_radius,82,120,3,3
charge_radius,82,121,3,4
charge_radius,82,122,3,2
charge_radius,82,123,3,0
charge_radius,82,124,3,1
charge_radius,82,125,3,0
charge_radius,82,126,3,4
charge_radius,82,127,3,3
charge_radius,82,128,3,4
charge_radius,82,129,3,1
charge_radius,82,130,3,3
charge_radius,82,132,3,4
charge_radius,83,119,3,1
charge_radius,83,120,3,2
charge_radius,83,121,3,4
charge_radius,83,122,3,0
charge_radius,83,123,3,3
charge_radius,83,124,3,0
charge_radius,83,125,3,1
charge_radius,83,126,3,1
charge_radius,83,127,3,1
charge_radius,83,129,3,3
charge_radius,83,130,3,1
charge_radius,84,108,3,1
charge_radius,84,110,3,2
charge_radius,84,112,3,3
charge_radius,84,114,3,2
charge_radius,84,116,3,0
charge_radius,84,118,3,0
charge_radius,84,120,3,4
charge_radius,84,121,3,3
charge_radius,84,122,3,2
charge_radius,84,123,3,4
charge_radius,84,124,3,2
charge_radius,84,125,3,4
charge_radius,84,126,3,4
charge_radius,84,132,3,0
charge_radius,84,134,3,2
charge_radius,86,116,3,3
charge_radius,86,118,3,2
charge_radius,86,119,3,2
charge_radius,86,120,3,4
charge_radius,86,121,3,3
charge_radius,86,122,3,3
charge_radius,86,123,3,3
charge_radius,86,124,3,0
charge_radius,86,125,3,1
charge_radius,86,126,3,3
charge_radius,86,132,3,4
charge_radius,86,133,3,1
charge_radius,86,134,3,2
charge_radius,86,135,3,0
charge_radius,86,136,3,2
charge_radius,87,120,3,1
charge_radius,87,121,3,0
charge_radius,87,122,3,2
charge_radius,87,123,3,3
charge_radius,87,124,3,2
charge_radius,87,125,3,1
charge_radius,87,126,3,4
charge_radius,87,133,3,4
charge_radius,87,134,3,2
charge_radius,87,135,3,1
charge_radius,87,136,3,1
charge_radius,87,137,3,1
charge_radius,87,138,3,3
charge_radius,87,139,3,2
charge_radius,87,140,3,1
charge_radius,87,141,3,3
charge_radius,88,120,3,0
charge_radius,88,121,3,2
charge_radius,88,122,3,0
charge_radius,88,123,3,4
charge_radius,88,124,3,4
charge_radius,88,125,3,3
charge_radius,88,126,3,4
charge_radius,88,132,3,2
charge_radius,88,133,3,4
charge_radius,88,134,3,3
charge_radius,88,135,3,1
charge_radius,88,136,3,1
charge_radius,88,137,3,4
charge_radius,88,138,3,0
charge_radius,88,139,3,3
charge_radius,88,140,3,3
charge_radius,88,141,3,0
charge_radius,88,142,3,3
charge_radius,88,144,3,3
charge_radius,90,137,3,2
charge_radius,90,138,3,3
charge_radius,90,139,3,0
charge_radius,90,140,3,3
charge_radius,90,142,3,4
charge_radius,92,141,3,3
charge_radius,92,142,3,3
charge_radius,92,143,3,0
charge_radius,92,144,3,2
charge_radius,92,146,3,1
charge_radius,94,144,3,1
charge_radius,94,145,3,3
charge_radius,94,146,3,0
charge_radius,94,147,3,1
charge_radius,94,148,3,0
charge_radius,94,150,3,1
charge_radius,95,146,3,2
charge_radius,95,148,3,0
charge_radius,96,146,3,4
charge_radius,96,148,3,3
charge_radius,96,149,3,0
charge_radius,96,150,3,1
charge_radius,96,152,3,4
charge_radius,11,11,4,4
charge_radius,11,12,4,2
charge_radius,11,13,4,3
charge_radius,11,14,4,2
charge_radius,11,15,4,2
charge_radius,11,16,4,4
charge_radius,11,17,4,2
charge_radius,11,18,4,4
charge_radius,11,19,4,1
charge_radius,11,20,4,4
charge_radius,12,12,4,4
charge_radius,12,13,4,0
charge_radius,12,14,4,3
charge_radius,13,14,4,0
charge_radius,14,14,4,2
charge_radius,14,15,4,2
charge_radius,14,16,4,2
charge_radius,15,16,4,0
charge_radius,16,16,4,1
charge_radius,16,18,4,3
charge_radius,16,20,4,2
charge_radius,17,18,4,3
charge_radius,17,20,4,3
charge_radius,18,14,4,3
charge_radius,18,15,4,2
charge_radius,18,16,4,1
charge_radius,18,17,4,3
charge_radius,18,18,4,4
charge_radius,18,19,4,3
charge_radius,18,20,4,3
charge_radius,18,21,4,4
charge_radius,18,22,4,1
charge_radius,18,23,4,4
charge_radius,18,24,4,0
charge_radius,18,25,4,0
charge_radius,18,26,4,1
charge_radius,18,28,4,0
charge_radius,19,19,4,3
charge_radius,19,20,4,3
charge_radius,19,21,4,3
charge_radius,19,22,4,2
charge_radius,19,23,4,3
charge_radius,19,24,4,0
charge_radius,19,25,4,2
charge_radius,19,26,4,4
charge_radius,19,27,4,1
charge_radius,19,28,4,2
charge_radius,20,19,4,0
charge_radius,20,20,4,3
charge_radius,20,21,4,4
charge_radius,20,22,4,1
charge_radius,20,23,4,4
charge_radius,20,24,4,4
charge_radius,20,25,4,1
charge_radius,20,26,4,4
charge_radius,20,27,4,1
charge_radius,20,28,4,4
charge_radius,20,30,4,2
charge_radius,21,21,4,4
charge_radius,21,22,4,4
charge_radius,21,23,4,3
charge_radius,21,24,4,2
charge_radius,21,25,4,0
charge_radius,22,22,4,0
charge_radius,22,23,4,2
charge_radius,22,24,4,0
charge_radius,22,25,4,0
charge_radius,22,26,4,0
charge_radius,22,27,4,1
charge_radius,22,28,4,3
charge_radius,23,28,4,0
charge_radius,24,26,4,1
charge_radius,24,28,4,0
charge_radius,24,29,4,4
charge_radius,24,30,4,0
charge_radius,25,25,4,1
charge_radius,25,26,4,0
charge_radius,25,27,4,0
charge_radius,25,28,4,4
charge_radius,25,29,4,2
charge_radius,25,30,4,1
charge_radius,25,31,4,3
charge_radius,26,28,4,3
charge_radius,26,30,4,1
charge_radius,26,31,4,3
charge_radius,26,32,4,2
charge_radius,27,32,4,4
charge_radius,28,30,4,3
charge_radius,28,32,4,2
charge_radius,28,33,4,0
charge_radius,28,34,4,1
charge_radius,28,36,4,2
charge_radius,29,34,4,0
charge_radius,29,36,4,2
charge_radius,30,34,4,2
charge_radius,30,36,4,4
charge_radius,30,37,4,3
charge_radius,30,38,4,1
charge_radius,30,40,4,2
charge_radius,31,38,4,2
charge_radius,31,40,4,2
charge_radius,32,38,4,2
charge_radius,32,40,4,2
charge_radius,32,41,4,2
charge_radius,32,42,4,0
charge_radius,32,44,4,2
charge_radius,33,42,4,1
charge_radius,34,40,4,4
charge_radius,34,42,4,1
charge_radius,34,43,4,4
charge_radius,34,44,4,0
charge_radius,34,46,4,3
charge_radius,34,48,4,0
charge_radius,35,44,4,1
charge_radius,35,46,4,4
charge_radius,36,36,4,2
charge_radius,36,38,4,3
charge_radius,36,39,4,2
charge_radius,36,40,4,3
charge_radius,36,41,4,4
charge_radius,36,42,4,1
charge_radius,36,43,4,3
charge_radius,36,44,4,4
charge_radius,36,45,4,2
charge_radius,36,46,4,0
charge_radius,36,47,4,4
charge_radius,36,48,4,4
charge_radius,36,49,4,0
charge_radius,36,50,4,2
charge_radius,36,51,4,2
charge_radius,36,52,4,3
charge_radius,36,53,4,4
charge_radius,36,54,4,3
charge_radius,36,55,4,0
charge_radius,36,56,4,2
charge_radius,36,57,4,1
charge_radius,36,58,4,1
charge_radius,36,59,4,3
charge_radius,36,60,4,0
charge_radius,37,39,4,1
charge_radius,37,40,4,3
charge_radius,37,41,4,3
charge_radius,37,42,4,2
charge_radius,37,43,4,3
charge_radius,37,44,4,2
charge_radius,37,45,4,4
charge_radius,37,46,4,0
charge_radius,37,47,4,0
charge_radius,37,48,4,3
charge_radius,37,49,4,4
charge_radius,37,50,4,3
charge_radius,37,51,4,4
charge_radius,37,52,4,0
charge_radius,37,53,4,0
charge_radius,37,54,4,0
charge_radius,37,55,4,0
charge_radius,37,56,4,4
charge_radius,37,57,4,0
charge_radius,37,58,4,2
charge_radius,37,59,4,1
charge_radius,37,60,4,2
charge_radius,37,61,4,4
charge_radius,38,39,4,2
charge_radius,38,40,4,0
charge_radius,38,41,4,0
charge_radius,38,42,4,4
charge_radius,38,43,4,1
charge_radius,38,44,4,1
charge_radius,38,45,4,2
charge_radius,38,46,4,1
charge_radius,38,47,4,0
charge_radius,38,48,4,4
charge_radius,38,49,4,3
charge_radius,38,50,4,3
charge_radius,38,51,4,4
charge_radius,38,52,4,1
charge_radius,38,53,4,1
charge_radius,38,54,4,2
charge_radius,38,55,4,0
charge_radius,38,56,4,0
charge_radius,38,57,4,0
charge_radius,38,58,4,4
charge_radius,38,59,4,3
charge_radius,38,60,4,4
charge_radius,38,61,4,1
charge_radius,38,62,4,3
charge_radius,39,47,4,3
charge_radius,39,48,4,4
charge_radius,39,49,4,2
charge_radius,39,50,4,1
charge_radius,39,51,4,4
charge_radius,39,53,4,0
charge_radius,39,54,4,2
charge_radius,39,55,4,0
charge_radius,39,56,4,1
charge_radius,39,57,4,2
charge_radius,39,58,4,2
charge_radius,39,59,4,3
charge_radius,39,60,4,4
charge_radius,39,61,4,3
charge_radius,39,62,4,2
charge_radius,39,63,4,3
charge_radius,40,47,4,2
charge_radius,40,48,4,1
charge_radius,40,49,4,3
charge_radius,40,50,4,2
charge_radius,40,51,4,2
charge_radius,40,52,4,3
charge_radius,40,54,4,4
charge_radius,40,56,4,0
charge_radius,40,57,4,2
charge_radius,40,58,4,2
charge_radius,40,59,4,1
charge_radius,40,60,4,1
charge_radius,40,61,4,0
charge_radius,40,62,4,0
charge_radius,41,49,4,1
charge_radius,41,50,4,3
charge_radius,41,51,4,3
charge_radius,41,52,4,2
charge_radius,41,58,4,1
charge_radius,41,60,4,0
charge_radius,41,62,4,4
charge_radius,42,48,4,3
charge_radius,42,49,4,0
charge_radius,42,50,4,1
charge_radius,42,52,4,2
charge_radius,42,53,4,3
charge_radius,42,54,4,0
charge_radius,42,55,4,2
charge_radius,42,56,4,3
charge_radius,42,58,4,2
charge_radius,42,60,4,3
charge_radius,42,61,4,3
charge_radius,42,62,4,3
charge_radius,42,63,4,2
charge_radius,42,64,4,1
charge_radius,42,66,4,2
charge_radius,44,52,4,1
charge_radius,44,54,4,0
charge_radius,44,55,4,4
charge_radius,44,56,4,3
charge_radius,44,57,4,2
charge_radius,44,58,4,4
charge_radius,44,60,4,0
charge_radius,45,58,4,3
charge_radius,46,56,4,3
charge_radius,46,58,4,0
charge_radius,46,59,4,1
charge_radius,46,60,4,1
charge_radius,46,62,4,4
charge_radius,46,64,4,2
charge_radius,47,54,4,4
charge_radius,47,56,4,0
charge_radius,47,57,4,0
charge_radius,47,58,4,4
charge_radius,47,60,4,3
charge_radius,47,62,4,2
charge_radius,48,54,4,3
charge_radius,48,55,4,4
charge_radius,48,56,4,1
charge_radius,48,57,4,2
charge_radius,48,58,4,1
charge_radius,48,59,4,2
charge_radius,48,60,4,4
charge_radius,48,61,4,2
charge_radius,48,62,4,1
charge_radius,48,63,4,1
charge_radius,48,64,4,1
charge_radius,48,65,4,2
charge_radius,48,66,4,0
charge_radius,48,67,4,2
charge_radius,48,68,4,3
charge_radius,48,69,4,0
charge_radius,48,70,4,2
charge_radius,48,72,4,1
charge_radius,49,55,4,1
charge_radius,49,56,4,2
charge_radius,49,57,4,0
charge_radius,49,58,4,4
charge_radius,49,59,4,2
charge_radius,49,60,4,4
charge_radius,49,61,4,0
charge_radius,49,62,4,0
charge_radius,49,63,4,3
charge_radius,49,64,4,0
charge_radius,49,65,4,1
charge_radius,49,66,4,1
charge_radius,49,67,4,1
charge_radius,49,68,4,0
charge_radius,49,69,4,1
charge_radius,49,70,4,4
charge_radius,49,71,4,3
charge_radius,49,72,4,2
charge_radius,49,73,4,4
charge_radius,49,74,4,0
charge_radius,49,75,4,3
charge_radius,49,76,4,4
charge_radius,49,77,4,2
charge_radius,49,78,4,0
charge_radius,50,58,4,1
charge_radius,50,59,4,2
charge_radius,50,60,4,3
charge_radius,50,61,4,2
charge_radius,50,62,4,1
charge_radius,50,63,4,1
charge_radius,50,64,4,0
charge_radius,50,65,4,0
charge_radius,50,66,4,4
charge_radius,50,67,4,3
charge_radius,50,68,4,1
charge_radius,50,69,4,2
charge_radius,50,70,4,3
charge_radius,50,71,4,4
charge_radius,50,72,4,3
charge_radius,50,73,4,4
charge_radius,50,74,4,2
charge_radius,50,75,4,2
charge_radius,50,76,4,3
charge_radius,50,77,4,2
charge_radius,50,78,4,1
charge_radius,50,79,4,0
charge_radius,50,80,4,4
charge_radius,50,81,4,3
charge_radius,50,82,4,1
charge_radius,51,70,4,1
charge_radius,51,72,4,0
charge_radius,52,64,4,3
charge_radius,52,66,4,0
charge_radius,52,68,4,3
charge_radius,52,70,4,0
charge_radius,52,71,4,4
charge_radius,52,72,4,2
charge_radius,52,73,4,2
charge_radius,52,74,4,2
charge_radius,52,76,4,3
charge_radius,52,78,4,0
charge_radius,52,80,4,1
charge_radius,52,82,4,2
charge_radius,52,84,4,3
charge_radius,53,74,4,0
charge_radius,54,62,4,2
charge_radius,54,64,4,1
charge_radius,54,66,4,4
charge_radius,54,68,4,2
charge_radius,54,70,4,0
charge_radius,54,72,4,3
charge_radius,54,73,4,1
charge_radius,54,74,4,2
charge_radius,54,75,4,3
charge_radius,54,76,4,0
charge_radius,54,77,4,3
charge_radius,54,78,4,4
charge_radius,54,79,4,2
charge_radius,54,80,4,0
charge_radius,54,82,4,3
charge_radius,54,83,4,2
charge_radius,54,84,4,1
charge_radius,54,85,4,1
charge_radius,54,86,4,0
charge_radius,54,87,4,4
charge_radius,54,88,4,3
charge_radius,54,89,4,0
charge_radius,54,90,4,2
charge_radius,54,92,4,0
charge_radius,55,63,4,2
charge_radius,55,64,4,3
charge_radius,55,65,4,3
charge_radius,55,66,4,3
charge_radius,55,67,4,3
charge_radius,55,68,4,4
charge_radius,55,69,4,4
charge_radius,55,70,4,0
charge_radius,55,71,4,4
charge_radius,55,72,4,1
charge_radius,55,73,4,4
charge_radius,55,74,4,0
charge_radius,55,75,4,3
charge_radius,55,76,4,0
charge_radius,55,77,4,1
charge_radius,55,78,4,0
charge_radius,55,79,4,2
charge_radius,55,80,4,2
charge_radius,55,81,4,0
charge_radius,55,82,4,0
charge_radius,55,83,4,1
charge_radius,55,84,4,3
charge_radius,55,85,4,4
charge_radius,55,86,4,4
charge_radius,55,87,4,2
charge_radius,55,88,4,1
charge_radius,55,89,4,4
charge_radius,55,90,4,3
charge_radius,55,91,4,4
charge_radius,56,64,4,4
charge_radius,56,65,4,0
charge_radius,56,66,4,3
charge_radius,56,67,4,1
charge_radius,56,68,4,2
charge_radius,56,69,4,0
charge_radius,56,70,4,3
charge_radius,56,71,4,1
charge_radius,56,72,4,0
charge_radius,56,73,4,3
charge_radius,56,74,4,1
charge_radius,56,75,4,1
charge_radius,56,76,4,1
charge_radius,56,77,4,3
charge_radius,56,78,4,0
charge_radius,56,79,4,0
charge_radius,56,80,4,2
charge_radius,56,81,4,1
charge_radius,56,82,4,4
charge_radius,56,83,4,0
charge_radius,56,84,4,4
charge_radius,56,85,4,3
charge_radius,56,86,4,4
charge_radius,56,87,4,0
charge_radius,56,88,4,3
charge_radius,56,89,4,1
charge_radius,56,90,4,1
charge_radius,56,92,4,4
charge_radius,57,78,4,4
charge_radius,57,80,4,1
charge_radius,57,81,4,1
charge_radius,57,82,4,0
charge_radius,58,78,4,4
charge_radius,58,80,4,0
charge_radius,58,82,4,1
charge_radius,58,84,4,2
charge_radius,58,86,4,0
charge_radius,58,88,4,0
charge_radius,58,90,4,1
charge_radius,59,82,4,0
charge_radius,60,72,4,1
charge_radius,60,74,4,3
charge_radius,60,75,4,1
charge_radius,60,76,4,1
charge_radius,60,77,4,3
charge_radius,60,78,4,4
charge_radius,60,79,4,2
charge_radius,60,80,4,0
charge_radius,60,81,4,3
charge_radius,60,82,4,4
charge_radius,60,83,4,1
charge_radius,60,84,4,3
charge_radius,60,85,4,1
charge_radius,60,86,4,2
charge_radius,60,88,4,4
charge_radius,60,90,4,3
charge_radius,62,76,4,3
charge_radius,62,77,4,3
charge_radius,62,78,4,1
charge_radius,62,79,4,3
charge_radius,62,80,4,3
charge_radius,62,81,4,1
charge_radius,62,82,4,4
charge_radius,62,83,4,4
charge_radius,62,84,4,0
charge_radius,62,85,4,2
charge_radius,62,86,4,4
charge_radius,62,87,4,0
charge_radius,62,88,4,0
charge_radius,62,89,4,2
charge_radius,62,90,4,2
charge_radius,62,91,4,0
charge_radius,62,92,4,4
charge_radius,63,74,4,2
charge_radius,63,75,4,2
charge_radius,63,76,4,3
charge_radius,63,77,4,4
charge_radius,63,78,4,2
charge_radius,63,79,4,1
charge_radius,63,80,4,2
charge_radius,63,81,4,2
charge_radius,63,82,4,0
charge_radius,63,83,4,1
charge_radius,63,84,4,1
charge_radius,63,85,4,4
charge_radius,63,86,4,0
charge_radius,63,87,4,3
charge_radius,63,88,4,1
charge_radius,63,89,4,1
charge_radius,63,90,4,3
charge_radius,63,91,4,4
charge_radius,63,92,4,3
charge_radius,63,93,4,4
charge_radius,63,94,4,4
charge_radius,63,95,4,4
charge_radius,63,96,4,1
charge_radius,64,81,4,1
charge_radius,64,82,4,4
charge_radius,64,84,4,2
charge_radius,64,86,4,4
charge_radius,64,88,4,3
charge_radius,64,90,4,1
charge_radius,64,91,4,1
charge_radius,64,92,4,0
charge_radius,64,93,4,4
charge_radius,64,94,4,4
charge_radius,64,96,4,3
charge_radius,65,82,4,4
charge_radius,65,83,4,4
charge_radius,65,84,4,2
charge_radius,65,85,4,0
charge_radius,65,86,4,4
charge_radius,65,87,4,3
charge_radius,65,88,4,2
charge_radius,65,89,4,0
charge_radius,65,90,4,4
charge_radius,65,92,4,4
charge_radius,65,94,4,1
charge_radius,66,80,4,1
charge_radius,66,82,4,0
charge_radius,66,83,4,3
charge_radius,66,84,4,4
charge_radius,66,85,4,3
charge_radius,66,86,4,2
charge_radius,66,87,4,1
